Category,Address,Date,Sold_Area_m2,Total_Area_m2,Land_m2,Interior_Area_m2,Price_EUR,Total_EUR_m2,Land_EUR_m2,Land_EUR_ha,Type,Finishing,Dom_Parts,region_with_riga,region_riga_separate,municipality,Year,Quarter,Month
Zeme,"Kārļa Ulmaņa gatve 162, Rīga",2018-02-23,5110,5110,5110,,185000,36,36.2,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2018,1,2
Zeme,"Kalna iela 1A, Balvi, Balvu nov.",2018-02-22,1042,1042,1042,,2287,2,2.19,,Komercobjektiem,,1/1,Latgale,Latgale,Balvi,2018,1,2
Zeme,"Ventspils šoseja 68, Jūrmala",2018-02-21,2173,12415,2173,,7000,3,3.22,,Komercobjektiem,,7/40,Kurzeme,Kurzeme,Ventspils,2018,1,2
Zeme,"Ventspils šoseja 68, Jūrmala",2018-02-21,4035,12415,4035,,13000,3,3.22,,Komercobjektiem,,13/40,Kurzeme,Kurzeme,Ventspils,2018,1,2
Zeme,"Uzvaras iela 14, Jelgava",2018-02-20,2641,2641,2641,,35500,13,13.44,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jelgava,2018,1,2
Zeme,"Druvienas pag., Gulbenes nov.",2018-02-20,442,442,442,,1000,2,2.26,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Gulbene,2018,1,2
Zeme,Rīga,2018-02-19,1802,3604,1802,,66550,37,36.93,,Komercobjektiem,,1/2,Rīga,Rīga,Rīga,2018,1,2
Zeme,"Atbrīvošanas aleja 127, Rēzekne",2018-02-16,1808,1808,1808,,15300,8,8.46,,Komercobjektiem,,1/1,Latgale,Latgale,Rēzekne,2018,1,2
Zeme,Rīga,2018-02-15,1802,3604,1802,,66550,37,36.93,,Komercobjektiem,,1/2,Rīga,Rīga,Rīga,2018,1,2
Zeme,"Sporta iela 2, Augšlīgatne, Līgatnes pag., Cēsu nov.",2018-02-14,2842,2842,2842,,4300,2,1.51,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2018,1,2
Zeme,Rīga,2018-02-12,1570,3139,1570,,14000,9,8.92,,Komercobjektiem,,1/2,Rīga,Rīga,Rīga,2018,1,2
Zeme,"Jūras iela 1C, Carnikava, Carnikavas pag., Ādažu nov.",2018-02-12,1509,1509,1509,,4000,3,2.65,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2018,1,2
Zeme,"Cēsu iela 1B, Valmiera, Valmieras nov.",2018-02-12,2178,2178,2178,,40000,18,18.37,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Valmiera,2018,1,2
Zeme,"Cēsu iela 1A, Valmiera, Valmieras nov.",2018-02-12,1333,1333,1333,,20000,15,15.0,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Valmiera,2018,1,2
Zeme,"Jūras iela 1, Carnikava, Carnikavas pag., Ādažu nov.",2018-02-12,937,2621,937,,3000,3,3.2,,Komercobjektiem,,937/2621,Unknown,Unknown,Unknown,2018,1,2
Zeme,Rīga,2018-02-11,1570,3139,1570,,14000,9,8.92,,Komercobjektiem,,1/2,Rīga,Rīga,Rīga,2018,1,2
Zeme,Rīga,2018-02-07,221,221,221,,1000,5,4.52,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2018,1,2
Zeme,"Kuldīgas iela 90A, Ventspils",2018-02-05,2076,2076,2076,,47000,23,22.64,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Ventspils,2018,1,2
Zeme,"Apuzes iela 54, Rīga",2018-02-02,667,667,667,,28000,42,41.98,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2018,1,2
Zeme,"Saules mežs, Tīnūžu pag., Ogres nov.",2018-02-01,3704,3704,3704,,15000,4,4.05,,Komercobjektiem,,1/1,Pierīga,Pierīga,Ogre,2018,1,2
Zeme,"Latgales iela 183, Rīga",2018-01-31,167,669,167,,2000,12,11.96,,Komercobjektiem,,1/4,Rīga,Rīga,Rīga,2018,1,1
Zeme,Rīga,2018-01-26,412,412,412,,765700,1859,1858.5,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2018,1,1
Zeme,Rīga,2018-01-26,287,287,287,,528500,1841,1841.46,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2018,1,1
Zeme,"Mazā Rencēnu iela 6A, Rīga",2018-01-24,2034,2034,2034,,86700,43,42.63,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2018,1,1
Zeme,"Uzvaras iela 12, Jelgava",2018-01-24,270,5990,270,,7000,26,25.97,,Komercobjektiem,,9/200,Zemgale,Zemgale,Jelgava,2018,1,1
Zeme,"Krasta iela 50, Rīga",2018-01-22,3870,3870,3870,,634700,164,164.01,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2018,1,1
Zeme,Rīga,2018-01-22,2081,2081,2081,,282900,136,135.94,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2018,1,1
Zeme,"Skaistas pag., Krāslavas nov.",2018-01-22,11500,11500,11500,,3900,0,0.34,3391.0,Komercobjektiem,,1/1,Latgale,Latgale,Krāslava,2018,1,1
Zeme,"Institūta iela 36B, Ulbroka, Stopiņu pag., Ropažu nov.",2018-01-19,86,86,86,,7700,90,89.53,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2018,1,1
Zeme,"Rīgas iela 74, Valmiera, Valmieras nov.",2018-01-18,14291,14291,14291,,1200000,84,83.97,839689.0,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2018,1,1
Zeme,"Lielupes iela 1, Jaunolaine, Olaines pag., Olaines nov.",2018-01-17,14500,14500,14500,,80000,6,5.52,55172.0,Komercobjektiem,,1/1,Pierīga,Pierīga,Olaine,2018,1,1
Zeme,"Lielupes iela 3, Jaunolaine, Olaines pag., Olaines nov.",2018-01-17,13100,13100,13100,,70000,5,5.34,53435.0,Komercobjektiem,,1/1,Pierīga,Pierīga,Olaine,2018,1,1
Zeme,"Lielupes iela 9, Jaunolaine, Olaines pag., Olaines nov.",2018-01-17,11600,11600,11600,,40000,3,3.45,34483.0,Komercobjektiem,,1/1,Pierīga,Pierīga,Olaine,2018,1,1
Zeme,Rīga,2018-01-16,313,313,313,,1500,5,4.79,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2018,1,1
Zeme,"Ziedleju iela 31, Mārupe, Mārupes nov.",2018-01-15,1367,12100,1367,,22711,17,16.61,,Komercobjektiem,,1367/12100,Pierīga,Pierīga,Mārupe,2018,1,1
Zeme,"Smiltnieku iela 17, Mārupe, Mārupes nov.",2018-01-15,1277,11300,1277,,20565,16,16.1,,Komercobjektiem,,1277/11300,Pierīga,Pierīga,Mārupe,2018,1,1
Zeme,"Latgales iela 452A, Rīga",2018-01-12,6769,13537,6769,,60000,9,8.86,,Komercobjektiem,,1/2,Rīga,Rīga,Rīga,2018,1,1
Zeme,"Tīnūžu šoseja 9, Ikšķile, Ogres nov.",2018-01-11,77,4580,77,,1000,13,13.01,,Komercobjektiem,,335/19959,Pierīga,Pierīga,Ogre,2018,1,1
Zeme,"Čiekurkalna 4. šķērslīnija 4, Rīga",2018-01-10,683,1366,683,,25500,37,37.34,,Komercobjektiem,,1/2,Rīga,Rīga,Rīga,2018,1,1
Zeme,"Latgales iela 452A, Rīga",2018-01-10,6769,13537,6769,,60000,9,8.86,,Komercobjektiem,,1/2,Rīga,Rīga,Rīga,2018,1,1
Zeme,"Čiekurkalna 4. šķērslīnija 4, Rīga",2018-01-09,683,1366,683,,25500,37,37.34,,Komercobjektiem,,1/2,Rīga,Rīga,Rīga,2018,1,1
Zeme,"Ganību dambis 4A, Rīga",2018-01-08,3300,3300,3300,,260000,79,78.79,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2018,1,1
Zeme,"Rusova iela 1, Rīga",2018-01-05,13320,13320,13320,,2264400,170,170.0,1700000.0,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2018,1,1
Zeme,"Tālavas iela 35A, Valka, Valkas nov.",2018-01-04,5093,5093,5093,,3098,1,0.61,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Valka,2018,1,1
Zeme,"Rudzu iela 8, Kuldīga, Kuldīgas nov.",2017-12-30,5205,5205,5205,,7000,1,1.34,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Kuldīga,2017,4,12
Zeme,"Mazlazdas, Sēmes pag., Tukuma nov.",2017-12-29,10100,10100,10100,,1719,0,0.17,1702.0,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2017,4,12
Zeme,"Sēmes pag., Tukuma nov.",2017-12-29,9255,9255,9255,,4212,0,0.46,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2017,4,12
Zeme,"Apļa iela 4, Ventspils",2017-12-29,3948,3948,3948,,40000,10,10.13,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Ventspils,2017,4,12
Zeme,"Kalvenes iela 16B, Aizpute, Dienvidkurzemes nov.",2017-12-28,1332,1332,1332,,3405,3,2.56,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2017,4,12
Zeme,"Āraišu iela 39, Rīga",2017-12-27,1118,1118,1118,,80000,72,71.56,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2017,4,12
Zeme,"Murjāņu iela 61A, Rīga",2017-12-22,18,1780,18,,2000,111,110.86,,Komercobjektiem,,20/1973,Rīga,Rīga,Rīga,2017,4,12
Zeme,"Rīgas iela 5, Ogre, Ogres nov.",2017-12-21,2046,2046,2046,,153243,75,74.9,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2017,4,12
Zeme,"Liginišķu iela 26V, Daugavpils",2017-12-21,2884,2884,2884,,4900,2,1.7,,Komercobjektiem,,1/1,Latgale,Latgale,Daugavpils,2017,4,12
Zeme,"Burtnieku iela 32A, Rīga",2017-12-20,430,859,430,,9000,21,20.95,,Komercobjektiem,,1/2,Rīga,Rīga,Rīga,2017,4,12
Zeme,"Dzintaru prospekts 50, Jūrmala",2017-12-20,243,3644,243,,145244,598,597.59,,Komercobjektiem,,667/10000,Pierīga,Pierīga,Jūrmala,2017,4,12
Zeme,"Burtnieku iela 8, Limbaži, Limbažu nov.",2017-12-20,1366,2732,1366,,15000,11,10.98,,Komercobjektiem,,1/2,Unknown,Unknown,Unknown,2017,4,12
Zeme,"Rīgas iela 29, Ogre, Ogres nov.",2017-12-20,3356,3356,3356,,200000,60,59.59,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2017,4,12
Zeme,"Atbrīvošanas aleja 137, Rēzekne",2017-12-20,14424,14424,14424,,75000,5,5.2,51997.0,Komercobjektiem,,1/1,Latgale,Latgale,Rēzekne,2017,4,12
Zeme,"Tīnūžu iela 8A, Ogre, Ogres nov.",2017-12-19,4430,4430,4430,,70000,16,15.8,,Komercobjektiem,,1/1,Pierīga,Pierīga,Ogre,2017,4,12
Zeme,"Kalna prospekts 2A, Ogre, Ogres nov.",2017-12-19,4821,11873,4821,,166533,35,34.54,,Komercobjektiem,,5283/13010,Pierīga,Pierīga,Ogre,2017,4,12
Zeme,"Ledus iela 5, Jēkabpils, Jēkabpils nov.",2017-12-18,3090,6180,3090,,498500,161,161.33,,Komercobjektiem,,1/2,Zemgale,Zemgale,Jēkabpils,2017,4,12
Zeme,"A. Brodeles iela 34A, Viesīte, Jēkabpils nov.",2017-12-18,1736,1736,1736,,1970,1,1.13,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jēkabpils,2017,4,12
Zeme,"Ledus iela 5, Jēkabpils, Jēkabpils nov.",2017-12-15,3090,6180,3090,,498500,161,161.33,,Komercobjektiem,,1/2,Zemgale,Zemgale,Jēkabpils,2017,4,12
Zeme,"Latgales iela 450N, Rīga",2017-12-14,4957,4957,4957,,300000,61,60.52,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2017,4,12
Zeme,"1. Pasažieru iela 2, Daugavpils",2017-12-13,5024,10048,5024,,22000,4,4.38,,Komercobjektiem,,1/2,Latgale,Latgale,Daugavpils,2017,4,12
Zeme,"1. Pasažieru iela 2, Daugavpils",2017-12-12,5024,10048,5024,,22000,4,4.38,,Komercobjektiem,,1/2,Latgale,Latgale,Daugavpils,2017,4,12
Zeme,"Krasta iela 6A, Dobele, Dobeles nov.",2017-12-12,127,127,127,,1000,8,7.87,,Komercobjektiem,,1/1,Zemgale,Zemgale,Dobele,2017,4,12
Zeme,"Rīgas iela 12A, Valka, Valkas nov.",2017-12-11,3054,3054,3054,,12155,4,3.98,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2017,4,12
Zeme,"Krasta iela 7, Dobele, Dobeles nov.",2017-12-08,925,925,925,,6011,7,6.5,,Komercobjektiem,,1/1,Zemgale,Zemgale,Dobele,2017,4,12
Zeme,"Brīvības iela 22C, Gulbene, Gulbenes nov.",2017-12-08,6903,6903,6903,,8000,1,1.16,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Gulbene,2017,4,12
Zeme,"Laimas iela 6, Birznieki, Ādažu pag., Ādažu nov.",2017-12-06,129650,129650,129650,,1998418,15,15.41,154139.0,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2017,4,12
Zeme,"Katrīnas dambis 14, Rīga",2017-12-05,36,2243,36,,4004,112,111.56,,Komercobjektiem,,2/125,Rīga,Rīga,Rīga,2017,4,12
Zeme,"Burtnieku iela 32A, Rīga",2017-12-01,430,859,430,,9000,21,20.95,,Komercobjektiem,,1/2,Rīga,Rīga,Rīga,2017,4,12
Zeme,"Duntes iela 25, Rīga",2017-12-01,9840,9840,9840,,3025000,307,307.42,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2017,4,12
Zeme,"Dobeles šoseja 12, Jelgava",2017-12-01,7382,7382,7382,,1028500,139,139.33,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jelgava,2017,4,12
Zeme,"Talsu šoseja 40, Jūrmala",2017-12-01,7788,7788,7788,,1694000,218,217.51,,Komercobjektiem,,1/1,Pierīga,Pierīga,Jūrmala,2017,4,12
Zeme,"Ganību iela 182, Liepāja",2017-12-01,8104,8104,8104,,1400000,173,172.75,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Liepāja,2017,4,12
Zeme,"Celtnieku iela 17A, Ventspils",2017-12-01,7330,7330,7330,,850000,116,115.96,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Ventspils,2017,4,12
Zeme,"Raudas iela 17A, Tukums, Tukuma nov.",2017-12-01,15444,15444,15444,,800000,52,51.8,518001.0,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Tukums,2017,4,12
Zeme,"Brīvības gatve 224, Rīga",2017-11-30,4163,13876,4163,,92487,22,22.22,,Komercobjektiem,,3/10,Rīga,Rīga,Rīga,2017,4,11
Zeme,"Lubānas iela 102, Rīga",2017-11-29,15946,15946,15946,,500000,31,31.36,313558.0,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2017,4,11
Zeme,"Mazā Gaismas iela 7, Salaspils, Salaspils nov.",2017-11-29,10317,10317,10317,,35078,3,3.4,34000.0,Komercobjektiem,,1/1,Pierīga,Pierīga,Salaspils,2017,4,11
Zeme,"Gaismas iela 8C, Salaspils, Salaspils nov.",2017-11-29,18998,18998,18998,,64593,3,3.4,34000.0,Komercobjektiem,,1/1,Pierīga,Pierīga,Salaspils,2017,4,11
Zeme,Rīga,2017-11-28,1255,2510,1255,,12550,10,10.0,,Komercobjektiem,,1/2,Rīga,Rīga,Rīga,2017,4,11
Zeme,"Cēsu prospekts 31B, Priekuļi, Priekuļu pag., Cēsu nov.",2017-11-28,2482,2482,2482,,7000,3,2.82,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2017,4,11
Zeme,Rīga,2017-11-23,1255,2510,1255,,12550,10,10.0,,Komercobjektiem,,1/2,Rīga,Rīga,Rīga,2017,4,11
Zeme,"Lieplapas, Dreiliņi, Stopiņu pag., Ropažu nov.",2017-11-21,4824,4824,4824,,91150,19,18.9,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2017,4,11
Zeme,"Galvenā iela 4, Priekule, Dienvidkurzemes nov.",2017-11-21,7076,7076,7076,,5000,1,0.71,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2017,4,11
Zeme,"Dārza iela 1, Ainaži, Limbažu nov.",2017-11-21,8613,8613,8613,,19400,2,2.25,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2017,4,11
Zeme,"Liepājas iela 19, Kuldīga, Kuldīgas nov.",2017-11-16,1121,1121,1121,,6378,6,5.69,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Liepāja,2017,4,11
Zeme,"Zvirbuļu iela 2A, Cēsis, Cēsu nov.",2017-11-14,1312,1312,1312,,24928,19,19.0,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Cēsis,2017,4,11
Zeme,"Kļavu iela 9, Jēkabpils, Jēkabpils nov.",2017-11-10,6747,6747,6747,,15000,2,2.22,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jēkabpils,2017,4,11
Zeme,"Krīdenera dambis 2, Rīga",2017-11-09,1425,1425,1425,,100000,70,70.18,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2017,4,11
Zeme,"Pasta iela 1B, Ādaži, Ādažu nov.",2017-11-09,63,626,63,,1690,27,27.0,,Komercobjektiem,,1/10,Pierīga,Pierīga,Ādaži,2017,4,11
Zeme,"Rīgas iela 15, Valmiera, Valmieras nov.",2017-11-08,190,1913,190,,39710,209,209.0,,Komercobjektiem,,190/1913,Rīga,Rīga,Rīga,2017,4,11
Zeme,"Slokas iela 21 k-2, Rīga",2017-11-08,206,617,206,,3000,15,14.59,,Komercobjektiem,,1/3,Rīga,Rīga,Rīga,2017,4,11
Zeme,"Kalnciema iela 67A, Rīga",2017-11-08,153,153,153,,2900,19,18.95,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2017,4,11
Zeme,"Uzvaras iela 56A, Jelgava",2017-11-07,3857,3857,3857,,77000,20,19.96,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jelgava,2017,4,11
Zeme,"Kuldīgas iela 79, Saldus, Saldus nov.",2017-11-07,5692,5692,5692,,26800,5,4.71,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Kuldīga,2017,4,11
Zeme,"Kāpu iela 45, Jūrmala",2017-11-07,2345,2345,2345,,469010,200,200.0,,Komercobjektiem,,1/1,Pierīga,Pierīga,Jūrmala,2017,4,11
Zeme,"Ēvalda Valtera iela 44, Rīga",2017-11-06,117622,117622,117622,,2822928,24,24.0,240000.0,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2017,4,11
Zeme,"Murjāņu iela 61A, Rīga",2017-11-03,116,1780,116,,5014,43,43.09,,Komercobjektiem,,129/1973,Rīga,Rīga,Rīga,2017,4,11
Zeme,"Krāslavas iela 3, Preiļi, Preiļu nov.",2017-11-03,2513,2513,2513,,12000,5,4.78,,Komercobjektiem,,1/1,Latgale,Latgale,Krāslava,2017,4,11
Zeme,"Kalna prospekts 2A, Ogre, Ogres nov.",2017-11-03,7052,11873,7052,,98900,14,14.02,,Komercobjektiem,,7727/13010,Pierīga,Pierīga,Ogre,2017,4,11
Zeme,"Kuldīga, Kuldīgas nov.",2017-11-01,258,258,258,,2800,11,10.85,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Kuldīga,2017,4,11
Zeme,"Klīveru iela 2, Rīga",2017-11-01,2001,2001,2001,,441000,220,220.39,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2017,4,11
Zeme,"Rīgas iela 87A, Valmiera, Valmieras nov.",2017-10-31,849,1697,849,,11850,14,13.97,,Komercobjektiem,,1/2,Rīga,Rīga,Rīga,2017,4,10
Zeme,"Biķernieku iela 58A, Rīga",2017-10-30,1714,1714,1714,,76500,45,44.63,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2017,4,10
Zeme,"Rīgas iela 87A, Valmiera, Valmieras nov.",2017-10-30,849,1697,849,,11850,14,13.97,,Komercobjektiem,,1/2,Rīga,Rīga,Rīga,2017,4,10
Zeme,"Draudzības iela 1, Bauska, Bauskas nov.",2017-10-27,1900,1900,1900,,6000,3,3.16,,Komercobjektiem,,1/1,Zemgale,Zemgale,Bauska,2017,4,10
Zeme,"Debess iela 1, Mucenieki, Ropažu pag., Ropažu nov.",2017-10-26,2226,2226,2226,,4845,2,2.18,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2017,4,10
Zeme,"Uzvaras iela 8C, Jaunjelgava, Aizkraukles nov.",2017-10-24,2328,2328,2328,,5000,2,2.15,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jelgava,2017,4,10
Zeme,"Alfrēda Kalniņa iela 19, Saulkrasti, Saulkrastu nov.",2017-10-19,368,368,368,,1230,3,3.34,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2017,4,10
Earth,"Daudesse parish, Aizkraukles district.",2017-10-18,138000,138000,138000,,8500,0,0.06,616.0,For commercial properties,,1/1,Zemgale,Zemgale,Aizkraukle,2017,4,10
Earth,"Latgales Street 450U, Riga",2017-10-16,5236,5236,5236,,400000,76,76.39,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2017,4,10
Earth,"Dzirnavu Street 134, Riga",2017-10-16,253,506,253,,22750,90,89.92,,For commercial properties,,1/2,Rīga,Rīga,Rīga,2017,4,10
Earth,"20, Višķi Technical School, Višķi parish, Augšdaugava county.",2017-10-13,23174,23174,23174,,5166,0,0.22,2229.0,For commercial properties,,1/1,Unknown,Unknown,Unknown,2017,4,10
Earth,"49 Liela Street, Jelgava",2017-10-10,2220,2220,2220,,26906,12,12.12,,For commercial properties,,1/1,Zemgale,Zemgale,Jelgava,2017,4,10
Earth,"Lotes, Klīves, Babītes parish, Mārupes district.",2017-10-09,2242,2242,2242,,4000,2,1.78,,For commercial properties,,1/1,Pierīga,Pierīga,Mārupe,2017,4,10
Earth,"Pasta Street 1B, Adazi, Adazi District.",2017-10-06,563,626,563,,15210,27,27.0,,For commercial properties,,9/10,Unknown,Unknown,Unknown,2017,4,10
Earth,"Rūpniecības Street 7, Jelgava",2017-10-05,769,769,769,,12500,16,16.25,,For commercial properties,,1/1,Zemgale,Zemgale,Jelgava,2017,4,10
Earth,"Lacplesa Street 5B, Ventspils",2017-10-02,4691,4691,4691,,232525,50,49.57,,For commercial properties,,1/1,Kurzeme,Kurzeme,Ventspils,2017,4,10
Earth,Ventspils,2017-10-02,14610,14610,14610,,250000,17,17.11,171116.0,For commercial properties,,1/1,Kurzeme,Kurzeme,Ventspils,2017,4,10
Earth,"Stabu Street 10, Riga",2017-10-02,20,2105,20,,20000,1000,1000.0,,For commercial properties,,4/421,Rīga,Rīga,Rīga,2017,4,10
Earth,"Patversmes Street 23, Valmiermuiža, Valmiera parish, Valmiera county.",2017-09-27,8234,8234,8234,,41170,5,5.0,,For commercial properties,,1/1,Vidzeme,Vidzeme,Valmiera,2017,3,9
Earth,"Katrina Dam 14, Riga",2017-09-21,157,2243,157,,5000,32,31.85,,For commercial properties,,7/100,Rīga,Rīga,Rīga,2017,3,9
Earth,"Mukupurva Street 1, Riga",2017-09-20,5439,5439,5439,,454000,83,83.47,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2017,3,9
Earth,"Mukupurva Street 1A, Riga",2017-09-20,4887,4887,4887,,454000,93,92.9,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2017,3,9
Earth,"Mukupurva Street 1B, Riga",2017-09-20,10174,10174,10174,,942000,93,92.59,925890.0,For commercial properties,,1/1,Rīga,Rīga,Rīga,2017,3,9
Earth,"Kalētu Street 4, Riga",2017-09-20,42,3036,42,,1401,34,33.73,,For commercial properties,,85/6212,Rīga,Rīga,Rīga,2017,3,9
Earth,"Kalētu Street 4, Riga",2017-09-20,42,3036,42,,1401,34,33.73,,For commercial properties,,85/6212,Rīga,Rīga,Rīga,2017,3,9
Earth,"Daugavpils Street 4, Rezekne",2017-09-19,4615,4615,4615,,30100,7,6.52,,For commercial properties,,1/1,Latgale,Latgale,Daugavpils,2017,3,9
Earth,"Latgales Street 18, Rezekne",2017-09-19,2415,2415,2415,,21800,9,9.03,,For commercial properties,,1/1,Unknown,Unknown,Unknown,2017,3,9
Earth,"Lubanas Street 113A, Riga",2017-09-18,2431,2431,2431,,123130,51,50.65,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2017,3,9
Earth,"5 Robežu Street, Valmiera, Valmiera County.",2017-09-18,2734,2734,2734,,8500,3,3.11,,For commercial properties,,1/1,Vidzeme,Vidzeme,Valmiera,2017,3,9
Earth,"7 Robežu Street, Valmiera, Valmiera District.",2017-09-18,2621,2621,2621,,8500,3,3.24,,For commercial properties,,1/1,Vidzeme,Vidzeme,Valmiera,2017,3,9
Earth,"Rūpniecības street 8, Valmiera, Valmiera district.",2017-09-18,2919,2919,2919,,10000,3,3.43,,For commercial properties,,1/1,Vidzeme,Vidzeme,Valmiera,2017,3,9
Earth,"Rūpniecības street 6, Valmiera, Valmiera district.",2017-09-18,2374,2374,2374,,7500,3,3.16,,For commercial properties,,1/1,Vidzeme,Vidzeme,Valmiera,2017,3,9
Earth,"Matrozu Street 15, Riga",2017-09-15,6011,6011,6011,,637000,106,105.97,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2017,3,9
Earth,"Lubanas Street 113A, Riga",2017-09-15,4636,4636,4636,,900000,194,194.13,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2017,3,9
Earth,"63 Darzu Street, Rezekne",2017-09-14,863,863,863,,7200,8,8.34,,For commercial properties,,1/1,Unknown,Unknown,Unknown,2017,3,9
Earth,"Bebru Street 9, Brīvkalni, Babītes parish, Mārupe county.",2017-09-13,3224,3224,3224,,10250,3,3.18,,For commercial properties,,1/1,Pierīga,Pierīga,Mārupe,2017,3,9
Earth,"Bebru Street 9, Brīvkalni, Babītes parish, Mārupe county.",2017-09-12,1612,3224,1612,,10250,6,6.36,,For commercial properties,,1/2,Pierīga,Pierīga,Mārupe,2017,3,9
Earth,"Raunas Street 54, Riga",2017-09-12,6057,12114,6057,,241000,40,39.79,,For commercial properties,,1/2,Rīga,Rīga,Rīga,2017,3,9
Earth,"Raunas Street 54, Riga",2017-09-12,6057,12114,6057,,241000,40,39.79,,For commercial properties,,1/2,Rīga,Rīga,Rīga,2017,3,9
Earth,"Ledus Street 5, Jekabpils, Jekabpils district.",2017-09-12,13047,13047,13047,,1573000,121,120.56,1205641.0,For commercial properties,,1/1,Unknown,Unknown,Unknown,2017,3,9
Earth,"Pūre parish, Tukums district",2017-09-08,4000,4000,4000,,12000,3,3.0,,For commercial properties,,1/1,Kurzeme,Kurzeme,Tukums,2017,3,9
Earth,"Zirņu store building, Zirņi, Zirņi parish, Saldus county.",2017-09-06,6000,6000,6000,,2465,0,0.41,,For commercial properties,,1/1,Kurzeme,Kurzeme,Saldus,2017,3,9
Earth,"Oak, Stučeva, Vērēmu parish, Rēzekne county",2017-09-05,12000,12000,12000,,1500,0,0.13,1250.0,For commercial properties,,1/1,Latgale,Latgale,Rēzekne,2017,3,9
Earth,Riga,2017-09-05,44,44,44,,3520,80,80.0,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2017,3,9
Earth,"Stabu Street 63 k-2, Riga",2017-08-31,37,369,37,,1670,45,45.26,,For commercial properties,,1/10,Rīga,Rīga,Rīga,2017,3,8
Earth,"Park Street 11, Liepaja",2017-08-31,460,10903,460,,16100,35,35.0,,For commercial properties,,460/10903,Unknown,Unknown,Unknown,2017,3,8
Earth,"Kungu Street 48, Liepaja",2017-08-30,637,1273,637,,5000,8,7.86,,For commercial properties,,1/2,Unknown,Unknown,Unknown,2017,3,8
